GOBPID	Pvalue	BHPvalue	OddsRatio	ExpCount	Count	Size	Term	Genes
GO:0000226	0.326691238006977	0.558009505000612	2.64861612515042	0.391201303510591	1	278	microtubule cytoskeleton organization	CKAP2
GO:0001933	0.326899301294636	0.558009505000612	2.64094896331738	0.39169314906511	1	265	negative regulation of protein phosphorylation	GSTP1
GO:0010975	0.329939269749025	0.560591259249501	2.6106840134043	0.396127411129998	1	268	regulation of neuron projection development	CAPRIN1
GO:0032970	0.333972276304258	0.564828688496141	2.57137308215187	0.402039760549848	1	272	regulation of actin filament-based process	NUP155
GO:0006914	0.343954146279364	0.57904207194737	2.47799213335831	0.416820634099475	1	282	autophagy	RFWD3
GO:0045861	0.348891625598516	0.584672267555505	2.43375046006625	0.424211070874289	1	287	negative regulation of proteolysis	DNAJC1
GO:0019221	0.35457975083587	0.591301488660392	2.38925318761384	0.432557101406145	1	306	cytokine-mediated signaling pathway	NUP155
GO:0032984	0.357690254604589	0.591301488660392	2.35789473684211	0.437513857068953	1	296	macromolecular complex disassembly	CKAP2
GO:0006644	0.35866087756703	0.591301488660392	2.34975106685633	0.438991944423915	1	297	phospholipid metabolic process	GGPS1
GO:0042391	0.36156439291733	0.591301488660392	2.32564689315261	0.443426206488803	1	300	regulation of membrane potential	NUP155
GO:0045944	0.362263685662095	0.591301488660392	1.65295730513122	1.26080851378316	2	853	positive regulation of transcription from RNA polymerase II promoter	APBB1, CKAP2
GO:0051179	0.362514536644655	0.591301488660392	2.37081984897519	0.442225392296719	1	310	localization	APBB1
GO:0051962	0.365416325738295	0.593397307725462	2.29425047767935	0.449338555908654	1	304	positive regulation of nervous system development	CAPRIN1
GO:0006996	0.370547534812836	0.598948919177551	1.64293419633225	1.28093760772148	2	929	organelle organization	NUP155, ATAD1
GO:0009416	0.372104138643847	0.598948919177551	2.24125636672326	0.459685167393393	1	311	response to light stimulus	APBB1
GO:0030162	0.373731069459562	0.598948919177551	2.23329871928003	0.461945031712474	1	322	regulation of proteolysis	CRADD
GO:0050708	0.378724958143602	0.604313302776965	2.19060268968952	0.470031778878132	1	318	regulation of protein secretion	DNAJC1
GO:0007067	0.384347107336867	0.610629386981083	2.14893270327522	0.478900303007908	1	324	mitotic nuclear division	MAD2L1BP
GO:0032269	0.388426665925511	0.612709299080884	2.12861415752742	0.484751934456076	1	355	negative regulation of cellular protein metabolic process	GSTP1
GO:0052548	0.38899527707315	0.612709299080884	2.11537227214377	0.486290739782721	1	329	regulation of endopeptidase activity	CRADD
GO:0016570	0.393610095282716	0.616136898545062	2.08281966176703	0.493681176557535	1	334	histone modification	APBB1
GO:0070613	0.39452907672504	0.616136898545062	2.07642609517807	0.495159263912497	1	335	regulation of protein processing	DNAJC1
GO:0060627	0.39636307188286	0.616378166868684	2.06375313283208	0.498115438622423	1	337	regulation of vesicle-mediated transport	ATAD1
GO:0043065	0.400567471330154	0.620288025224331	2.03923414940364	0.504600882771003	1	355	positive regulation of apoptotic process	APBB1
GO:0051169	0.413524795848617	0.637662185195137	1.95048183839881	0.526199098366714	1	356	nuclear transport	NUP155
GO:0030198	0.417963398083342	0.641809904169817	1.92266081871345	0.533589535141527	1	361	extracellular matrix organization	APBB1
GO:0022604	0.43540072624026	0.665800277209064	1.81869806094183	0.56315128224078	1	381	regulation of cell morphogenesis	CAPRIN1
GO:0007411	0.444778528547426	0.677318340153134	1.76605195854085	0.57941024314537	1	392	axon guidance	APBB1
GO:0051336	0.449397404682811	0.681524163299966	1.36938417707648	1.50173675264208	2	1016	regulation of hydrolase activity	CRADD, DNAJC1
GO:0051301	0.452279815155123	0.681620121666227	1.72875033306688	0.592156277960036	1	418	cell division	MAD2L1BP
GO:0006091	0.453175230753568	0.681620121666227	1.72069825436409	0.594191116694997	1	402	generation of precursor metabolites and energy	TBRG4
GO:0045936	0.468797723121569	0.702239854635167	1.64047619047619	0.622274776439288	1	421	negative regulation of phosphate metabolic process	GSTP1
GO:0006915	0.479314843832366	0.715075397099505	1.5993830472103	0.639829142488717	1	467	apoptotic process	CKAP2
GO:0048518	0.482409038351692	0.716777801923365	1.63402889245586	0.637059724349158	1	624	positive regulation of biological process	DNAJC1
GO:0019941	0.489489965097652	0.723755758462416	1.54177484068917	0.660705047668317	1	447	modification-dependent protein catabolic process	ATE1
GO:0048285	0.491049547294664	0.723755758462416	1.53465695488722	0.663661222378243	1	449	organelle fission	MAD2L1BP
GO:1903508	0.504342613369127	0.740374956425879	1.22568516869496	1.66284827433301	2	1125	positive regulation of nucleic acid-templated transcription	APBB1, CKAP2
GO:0008219	0.509171249048771	0.74448545179641	1.46386138613861	0.696518218623482	1	506	cell death	CKAP2
GO:1901615	0.516879888029198	0.752757614709189	1.42269054378685	0.713916192446974	1	483	organic hydroxy compound metabolic process	GGPS1
GO:0048523	0.522569188460369	0.758035146897058	1.21425120772947	1.69732127623272	2	1658	negative regulation of cellular process	CAPRIN1, DNAJC1
GO:0016568	0.525695368787149	0.759567717893243	1.38685275942894	0.731653240706526	1	495	chromatin modification	APBB1
GO:0051254	0.528953753916524	0.761278539950449	1.16761309861821	1.73823072943611	2	1176	positive regulation of RNA metabolic process	APBB1, CKAP2
GO:0044257	0.535072949080437	0.767077235595783	1.34994290459877	0.750868376321041	1	508	cellular protein catabolic process	ATE1
GO:0090407	0.537211852571488	0.767146886746055	1.34169246646027	0.755302638385929	1	511	organophosphate biosynthetic process	GGPS1
GO:0016567	0.542224149477313	0.771303344411527	1.32482574825748	0.765015571703989	1	543	protein ubiquitination	RFWD3
GO:0043085	0.547733181125846	0.772186033182844	1.12548050521691	1.79735422363462	2	1216	positive regulation of catalytic activity	CRADD, DNAJC1
GO:0032879	0.549133317030216	0.772186033182844	1.30154088404004	0.778667547263271	1	524	regulation of localization	ATAD1
GO:0040008	0.549156824688616	0.772186033182844	1.29671427144712	0.780430123420294	1	528	regulation of growth	APBB1
GO:0045595	0.560141732349639	0.783937934042992	1.09857641686812	1.83726258221861	2	1243	regulation of cell differentiation	APBB1, CAPRIN1
GO:0034097	0.564894119922308	0.783937934042992	1.2421528981321	0.813662295324887	1	578	response to cytokine	NUP155
GO:0043933	0.56768746437002	0.783937934042992	1.23475642542209	0.818793060512991	1	548	macromolecular complex subunit organization	APBB1
GO:0044403	0.567808123614022	0.783937934042992	1.2319806763285	0.820082427875609	1	576	symbiosis, encompassing mutualism through parasitism	NUP155
GO:0031329	0.568194796881297	0.783937934042992	1.22863916548127	0.821816569359249	1	556	regulation of cellular catabolic process	RFWD3
GO:0007005	0.571513041409191	0.78511117748517	1.2171992481203	0.829207006134063	1	561	mitochondrion organization	RFWD3
GO:0061564	0.574807052248849	0.78511117748517	1.2059618071728	0.836597442908876	1	566	axon development	APBB1
GO:0006605	0.57546296115398	0.78511117748517	1.20373814394644	0.838075530263839	1	567	protein targeting	NUP155
GO:0051046	0.579378273981376	0.785999191962588	1.19055944055944	0.846944054393615	1	573	regulation of secretion	DNAJC1
GO:2000026	0.582098451782845	0.785999191962588	1.0526270456503	1.90968886261178	2	1292	regulation of multicellular organismal development	APBB1, CAPRIN1
GO:0010557	0.58253891066437	0.785999191962588	1.05172562182632	1.91116694996674	2	1293	positive regulation of macromolecule biosynthetic process	APBB1, CKAP2
GO:0042127	0.589351666729652	0.790048775257542	1.15955631399317	0.868884387659707	1	587	regulation of cell proliferation	GSTP1
GO:0006508	0.589845679620072	0.790048775257542	1.15994712491738	0.868946309763268	1	624	proteolysis	ATE1
GO:0010628	0.597760619967934	0.797738718284479	1.02103234456176	1.96290000739044	2	1328	positive regulation of gene expression	APBB1, CKAP2
GO:0000165	0.603389950792955	0.798760644890353	1.11311475409836	0.903111373882196	1	611	MAPK cascade	GSTP1
GO:0051270	0.605840327999626	0.798760644890353	1.1055203154466	0.909023723302047	1	615	regulation of cellular component movement	NUP155
GO:0051649	0.606870675212184	0.798760644890353	1.00464047377027	1.99174268637936	2	1333	establishment of localization in cell	NUP155, UBE2O
GO:0006357	0.607232206878497	0.798760644890353	1.10477941176471	0.910080454330336	1	641	regulation of transcription from RNA polymerase II promoter	UBE2O
GO:0070201	0.618470629686856	0.799609472991058	1.0672192291753	0.940063557756263	1	636	regulation of establishment of protein localization	DNAJC1
GO:0051707	0.61906237745004	0.799609472991058	1.06545845746442	0.941541645111226	1	637	response to other organism	GSTP1
GO:0006935	0.620243258277651	0.799609472991058	1.06195347302425	0.944497819821151	1	639	chemotaxis	APBB1
GO:0010605	0.624317778452875	0.799609472991058	1.05512589928058	0.950743270389715	1	696	negative regulation of macromolecule metabolic process	DNAJC1
GO:1901360	0.624494417055054	0.799609472991058	0.951737938423723	7.22636907841253	7	4889	organic cyclic compound metabolic process	APBB1, GGPS1, NUP155, CKAP2, NSMCE4A, RFWD3, PCGF5
GO:0051173	0.629501114660814	0.799609472991058	0.959660802028848	2.0752346463676	2	1404	positive regulation of nitrogen compound metabolic process	APBB1, CKAP2
GO:0031328	0.629906705221384	0.799609472991058	0.958897600380138	2.07671273372256	2	1405	positive regulation of cellular biosynthetic process	APBB1, CKAP2
GO:0023051	0.631123480717507	0.799609472991058	0.959504567814476	2.07457133613717	2	1425	regulation of signaling	CRADD, UBE2O
GO:0044281	0.632420414363386	0.799609472991058	0.941341937618929	3.15719459020028	3	2136	small molecule metabolic process	GSTP1, GGPS1, NUP155
GO:0010646	0.633855811431883	0.799609472991058	0.954338698390483	2.08448652585579	2	1431	regulation of cell communication	CRADD, UBE2O
GO:0045859	0.64035420054065	0.799609472991058	1.0039884257449	0.996230877244845	1	674	regulation of protein kinase activity	GSTP1
GO:1902582	0.640997475932674	0.799609472991058	1.00360006545574	0.99660598580685	1	680	single-organism intracellular transport	UBE2O
GO:0033993	0.641472284191738	0.799609472991058	1.00085769980507	0.999187051954771	1	676	response to lipid	GSTP1
GO:0071840	0.642185327773864	0.799609472991058	0.931266511266511	7.32687901855	7	4957	cellular component organization or biogenesis	APBB1, CAPRIN1, MAD2L1BP, NUP155, CKAP2, RFWD3, ATAD1
GO:0033365	0.642587065176228	0.799609472991058	0.997745471507424	1.0021432266647	1	678	protein localization to organelle	NUP155
GO:0000902	0.642737859761204	0.799609472991058	0.998715478484265	1.00121663751806	1	693	cell morphogenesis	APBB1
GO:0043086	0.64701334695421	0.802209115987146	0.985478294275836	1.0139679255044	1	686	negative regulation of catalytic activity	GSTP1
GO:0008284	0.651930658163988	0.805584348640348	0.972015774306082	1.02727071169906	1	695	positive regulation of cell proliferation	TBRG4
GO:0044710	0.656062035630819	0.807265180642787	0.97454000855798	1.02403554837407	1	780	single-organism metabolic process	ATAD1
GO:2001141	0.657690160796167	0.807265180642787	0.904391660970608	4.33079595004065	4	2930	regulation of RNA biosynthetic process	APBB1, CKAP2, UBE2O, PCGF5
GO:0010604	0.668520735265494	0.817823699474788	0.931900527009223	1.06838666997437	1	760	positive regulation of macromolecule metabolic process	CRADD
GO:0015031	0.674089757218039	0.819476414650989	0.878488244341903	2.24521469218831	2	1519	protein transport	NUP155, DNAJC1
GO:0065009	0.674629021772386	0.819476414650989	0.877594008425651	3.34786785899047	3	2265	regulation of molecular function	GSTP1, CRADD, DNAJC1
GO:0043066	0.676570445883514	0.819476414650989	0.907024646636835	1.09674081738231	1	742	negative regulation of apoptotic process	GSTP1
GO:0005975	0.692870553270473	0.833154942841649	0.866109071127431	1.14551770009608	1	775	carbohydrate metabolic process	NUP155
GO:0033554	0.695723585633193	0.833154942841649	0.863963002490217	1.1459987782529	1	938	cellular response to stress	CRADD
GO:0007417	0.69574908419853	0.833154942841649	0.859041835357625	1.15438622422585	1	781	central nervous system development	GSTP1
GO:0050794	0.697402690592159	0.833154942841649	0.907569011576135	1.0833734939759	1	1124	regulation of cellular process	PCGF5
GO:0003008	0.699214502439313	0.833154942841649	0.834838619337674	2.3486808070357	2	1589	system process	APBB1, ATAD1
GO:0060548	0.701898224488844	0.833646111286103	0.844096369549346	1.17360135984037	1	794	negative regulation of cell death	GSTP1
GO:0048878	0.707647259280609	0.837234610319135	0.831231941161019	1.19004658729572	1	847	chemical homeostasis	STAU1
GO:0032940	0.711582730142243	0.837234610319135	0.820962110435795	1.20464119429458	1	815	secretion by cell	DNAJC1
GO:0051338	0.714743931160699	0.837234610319135	0.813513686774793	1.21498780577932	1	822	regulation of transferase activity	GSTP1
GO:0051276	0.716088630717688	0.837234610319135	0.810360245273378	1.21942206784421	1	825	chromosome organization	APBB1
GO:0009605	0.716326069864328	0.837234610319135	0.806504291025329	2.41815587926115	2	1695	response to external stimulus	APBB1, CRADD
GO:0034641	0.723666175310016	0.843128528059606	0.832758957019312	6.77417412897885	6	4738	cellular nitrogen compound metabolic process	APBB1, NUP155, CKAP2, NSMCE4A, RFWD3, PCGF5
GO:0061024	0.727493098760345	0.844904959636224	0.783962848297214	1.25785233907324	1	851	membrane organization	NUP155
GO:0034645	0.735456255208689	0.848317577455846	0.811181702668361	5.82366417855295	5	3940	cellular macromolecule biosynthetic process	APBB1, CAPRIN1, CKAP2, DNAJC1, PCGF5
GO:0046483	0.741812592950168	0.848317577455846	0.81108358565006	6.91301455916045	6	4677	heterocycle metabolic process	APBB1, NUP155, CKAP2, NSMCE4A, RFWD3, PCGF5
GO:0055114	0.742159534128094	0.848317577455846	0.750877192982456	1.30958539649693	1	886	oxidation-reduction process	TBRG4
GO:0016482	0.743381138852691	0.848317577455846	0.748162636320531	1.31401965856182	1	889	cytoplasmic transport	NUP155
GO:0006725	0.744934514698027	0.848317577455846	0.80737917365452	6.93370778212992	6	4691	cellular aromatic compound metabolic process	APBB1, NUP155, CKAP2, NSMCE4A, RFWD3, PCGF5
GO:0033036	0.745542742223492	0.848317577455846	0.744877726371447	1.31696501888652	1	891	macromolecule localization	DNAJC1
GO:0006812	0.746611927842611	0.848317577455846	0.741012687969925	1.32584435740152	1	897	cation transport	ATP13A1
GO:0071310	0.749565056842046	0.849044369941453	0.750669728281669	2.57778434705491	2	1744	cellular response to organic substance	GSTP1, NUP155
GO:0009968	0.754520696136152	0.850195191660203	0.723684210526316	1.35540610450078	1	917	negative regulation of signal transduction	GSTP1
GO:0044248	0.755214257442034	0.850195191660203	0.722826086956522	1.35556588426679	1	921	cellular catabolic process	ATE1
GO:0051234	0.764102754107818	0.856601479979164	0.728216789842714	2.62997452341211	2	1761	establishment of localization	ATP13A1, ATAD1
GO:0044712	0.765572984831514	0.856601479979164	0.699860763018658	1.39827063779469	1	946	single-organism catabolic process	RFWD3
GO:0009967	0.772353788860256	0.858136471552708	0.686	1.42283234832049	1	1001	positive regulation of signal transduction	UBE2O
GO:0009057	0.776151472718389	0.858136471552708	0.677455960229115	1.44113517108861	1	975	macromolecule catabolic process	ATE1
GO:0010558	0.777231421107772	0.858136471552708	0.676280132774664	1.4397870924817	1	1082	negative regulation of macromolecule biosynthetic process	CAPRIN1
GO:0030030	0.778262524412578	0.858136471552708	0.673536730498756	1.44713640068163	1	1028	cell projection organization	APBB1
GO:0060341	0.778636089991967	0.858136471552708	0.672246365148345	1.45148178257335	1	982	regulation of cellular localization	DNAJC1
GO:0034654	0.786982112495041	0.864737830196647	0.733906204485872	5.08018623900672	4	3437	nucleobase-containing compound biosynthetic process	APBB1, NUP155, CKAP2, PCGF5
GO:0007167	0.793993917881662	0.869838113022597	0.640453472863445	1.51799571354667	1	1027	enzyme linked receptor protein signaling pathway	UBE2O
GO:0006468	0.797451362804287	0.871025744491587	0.633791094465252	1.53047999397182	1	1069	protein phosphorylation	TBRG4
GO:0032270	0.804293235706677	0.872437532930053	0.619490597950453	1.56529450890548	1	1059	positive regulation of cellular protein metabolic process	CRADD
GO:0007267	0.8055322793822	0.872437532930053	0.617344903251546	1.56786560094731	1	1115	cell-cell signaling	ATAD1
GO:0009987	0.805875541316861	0.872437532930053	0.658296405711472	1.34390485629336	1	678	cellular process	ATE1
GO:0048870	0.810174981882397	0.874234144878219	0.607633289351513	1.59337816864977	1	1078	cell motility	APBB1
GO:0006629	0.812299300826901	0.874234144878219	0.603369586327442	1.60372478013451	1	1085	lipid metabolic process	GGPS1
GO:0031327	0.828499224671969	0.88906203349302	0.571144967682364	1.68649767201242	1	1141	negative regulation of cellular biosynthetic process	CAPRIN1
GO:0042325	0.830975528805091	0.889119589129646	0.566258989510329	1.69980045820708	1	1150	regulation of phosphorylation	GSTP1
GO:0055085	0.834760155727558	0.89057260800004	0.558808888084355	1.72049368117656	1	1164	transmembrane transport	NUP155
GO:0070727	0.84156499168129	0.894303386558828	0.545628561253561	1.75473232771369	1	1249	cellular macromolecule localization	NUP155
GO:0031399	0.845134810908705	0.894303386558828	0.538478365489784	1.77961717537506	1	1204	regulation of protein modification process	GSTP1
GO:0019219	0.845567507182325	0.894303386558828	0.629948258869908	4.3561324303988	3	3047	regulation of nucleobase-containing compound metabolic process	CKAP2, UBE2O, PCGF5
GO:0007155	0.85250645963241	0.899051352543375	0.524096128398856	1.82395979602395	1	1234	cell adhesion	LRFN3
GO:0009653	0.865102513111778	0.906751111358235	0.562989572419298	3.29465671421181	2	2229	anatomical structure morphogenesis	APBB1, CAPRIN1
GO:0007165	0.866405309816178	0.906751111358235	0.497266835728374	1.89005287837973	1	1184	signal transduction	APBB1
GO:0044711	0.867219727756786	0.906751111358235	0.495506535947712	1.91420534458509	1	1361	single-organism biosynthetic process	GGPS1
GO:0051174	0.876176040033047	0.91106454985895	0.478043990573449	1.98211514300495	1	1341	regulation of phosphorus metabolic process	GSTP1
GO:0006355	0.877578438719957	0.91106454985895	0.475259484609878	1.9744122289607	1	1398	regulation of transcription, DNA-templated	PCGF5
GO:1901564	0.878792508583292	0.91106454985895	0.472945112226242	2.00133027861947	1	1354	organonitrogen compound metabolic process	GSTP1
GO:0071822	0.883952113158192	0.913832184588891	0.462821991541715	2.03480965782847	1	1446	protein complex subunit organization	CKAP2
GO:0016070	0.895056561557228	0.922712803627816	0.51045529460239	3.53852379410813	2	2429	RNA metabolic process	NUP155, PCGF5
GO:0048468	0.902098441284457	0.927367305185983	0.426978939724038	2.18582807333934	1	1531	cell development	CAPRIN1
GO:0065008	0.916326614359822	0.937275543959227	0.472016424172097	3.78822462398912	2	2638	regulation of biological quality	GSTP1, STAU1
GO:0007166	0.916844469431506	0.937275543959227	0.396663647342995	2.31215628334565	1	1657	cell surface receptor signaling pathway	CRADD
GO:0023052	0.926473723708315	0.944488490558199	0.449324324324324	3.85712993941586	2	2666	signaling	APBB1, NUP155
GO:0006796	0.93271027728171	0.948212387153428	0.363585434173669	2.50451854160175	1	1786	phosphate-containing compound metabolic process	TBRG4
GO:0097659	0.946830363117185	0.9579304708376	0.332144660439283	2.70573063593133	1	1865	nucleic acid-templated transcription	PCGF5
GO:0048731	0.947489811754901	0.9579304708376	0.407700084593641	4.25152941176471	2	2853	system development	APBB1, CAPRIN1
GO:0044707	0.971253947716048	0.979258787944477	0.388113440197287	6.11656338971697	3	4058	single-multicellular organism process	GSTP1, CAPRIN1, NUP155
GO:0044763	0.97890952146941	0.984273409258283	0.317708333333333	5.5005784359093	3	5283	single-organism cellular process	GGPS1, UBE2O, ATAD1
GO:0042221	0.983829806669936	0.986517866251001	0.228316585751383	3.68368148264489	1	2606	response to chemical	NUP155
GO:0044767	0.987371411059052	0.987371411059052	0.330179245518862	6.96031335451925	3	4709	single-organism developmental process	APBB1, GSTP1, CAPRIN1
